"DOCKEY","DOCNO","DOCTYPE","DOCDATE","POSTDATE","TAXDATE","DESCRIPTION","DESCRIPTION2","PAYMENTMETHOD","AREA","AGENT","PROJECT","JOURNAL","CHEQUENUMBER","CURRENCYCODE","CURRENCYRATE","BANKCHARGE","BANKCHARGEACCOUNT","DOCAMT","LOCALDOCAMT","FROMDOCTYPE","BOUNCEDDATE","GLTRANSID","CANCELLED","DEPOSITKEY","UPDATECOUNT","PRINTCOUNT","ATTACHMENTS","NOTE"
40511,CS-08513,OR,2016-04-19,2016-04-19,2016-04-19,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,6.00,6.00,PM,,24783,F,,,0,,
40514,CS-08514,OR,2016-04-19,2016-04-19,2016-04-19,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,20.00,20.00,PM,,24785,F,,,0,,
40517,CS-08515,OR,2016-04-19,2016-04-19,2016-04-19,EDGEWISE CITY SDN BHD,Payment For Account,"320-000",KL,HON,----,CASH,"",----,1.00000000,0.00,,48.00,48.00,PM,,24787,F,,,0,,
40520,CS-08516,OR,2016-04-19,2016-04-19,2016-04-19,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,6.00,6.00,PM,,24789,F,,,0,,
40523,CS-08517,OR,2016-04-19,2016-04-19,2016-04-19,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,14.60,14.60,PM,,24791,F,,,0,,
40526,CS-08518,OR,2016-04-19,2016-04-19,2016-04-19,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,12.00,12.00,PM,,24793,F,,,0,,
40529,CS-08519,OR,2016-04-19,2016-04-19,2016-04-19,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,60.00,60.00,PM,,24795,F,,,0,,
40532,CS-08520,OR,2016-04-19,2016-04-19,2016-04-19,TC CULTURE RENOVATION,Payment For Account,"310-000",SLG,HON,----,BANK,"926033",----,1.00000000,0.00,,1370.00,1370.00,PM,,24797,F,,,0,,
40535,CS-08521,OR,2016-04-19,2016-04-19,2016-04-19,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,40.00,40.00,PM,,24799,F,,,0,,
40538,CS-08522,OR,2016-04-19,2016-04-19,2016-04-19,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,30.00,30.00,PM,,24802,F,,,0,,
40541,CS-08523,OR,2016-04-19,2016-04-19,2016-04-19,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,4.00,4.00,PM,,24804,F,,,0,,
40544,CS-08524,OR,2016-04-19,2016-04-19,2016-04-19,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,5.00,5.00,PM,,24807,F,,,0,,
40547,PV-01814,PV,2016-04-19,2016-04-19,2016-04-19,HENING TRADING SDN. BHD.,Payment For Account,"310-000",KL,NAI,----,BANK,PBB-131961,----,1.00000000,0.00,,305.28,305.28,SP,,24809,F,,,1,,
40549,CS-08525,OR,2016-04-19,2016-04-19,2016-04-19,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,73.00,73.00,PM,,24810,F,,,0,,
40552,CS-08526,OR,2016-04-19,2016-04-19,2016-04-19,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,340.00,340.00,PM,,24812,F,,,0,,
40555,CS-08527,OR,2016-04-19,2016-04-19,2016-04-19,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,2.00,2.00,PM,,24814,F,,,0,,
40558,CS-08528,OR,2016-04-19,2016-04-19,2016-04-19,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,60.00,60.00,PM,,24816,F,,,0,,
40561,CS-08529,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,16.00,16.00,PM,,24818,F,,,0,,
40564,CS-08530,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,13.00,13.00,PM,,24820,F,,,0,,
40567,CS-08531,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,77.00,77.00,PM,,24822,F,,,0,,
40570,CS-08532,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,22.00,22.00,PM,,24825,F,,,0,,
40573,CS-08533,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,23.00,23.00,PM,,24827,F,,,0,,
40576,OR-00504,OR,2016-04-20,2016-04-20,2016-04-20,GOLD GREEN ASSOCIATES SDN BHD,Payment For Account,"310-000",KL,NAI,----,BANK,AMB-255806,----,1.00000000,0.00,,21298.10,21298.10,PM,,24829,F,,,1,,
40592,CS-08536,OR,2016-04-20,2016-04-20,2016-04-20,MZE,Payment For Account,"320-000",KL,HON,----,CASH,"",----,1.00000000,0.00,,20.00,20.00,PM,,24835,F,,,0,,
40578,OR-00505,OR,2016-04-20,2016-04-20,2016-04-20,WH ELECTRICAL MARKETING (M) SDN BHD,Payment For Account,"310-000",KL,NAI,----,BANK,PBB-232669,----,1.00000000,0.00,,63.60,63.60,PM,,24830,F,,,1,,
40582,CS-08534,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,4.00,4.00,PM,,24831,F,,,0,,
40585,CS-08535,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,60.00,60.00,PM,,24833,F,,,0,,
40595,OR-00506,OR,2016-04-20,2016-04-20,2016-04-20,SENA PROJECT MANAGEMENT SDN BHD,Payment For Account,"310-000",KL,NAI,----,BANK,CASH,----,1.00000000,0.00,,1005.95,1005.95,PM,,24837,F,,,1,,
40599,CS-08537,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,57.00,57.00,PM,,24839,F,,,0,,
40602,CS-08538,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,12.00,12.00,PM,,24841,F,,,0,,
40605,CS-08539,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,50.00,50.00,PM,,24843,F,,,0,,
40608,CS-08540,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,17.00,17.00,PM,,24845,F,,,0,,
40611,PV-01815,PV,2016-04-20,2016-04-20,2016-04-20,GH TRADING AND TRANSPORT SERVICES,Payment For Account,"310-000",KL,NAI,----,BANK,PBB-131962,----,1.00000000,0.00,,550.00,550.00,SP,,24847,F,,,1,,
40613,CS-08541,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,5.00,5.00,PM,,24848,F,,,0,,
40616,CS-08542,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,80.00,80.00,PM,,24850,F,,,0,,
40619,PV-01816,PV,2016-04-20,2016-04-20,2016-04-20,NAI CHEW WEE,,"310-000",----,----,----,BANK,PBB-131963,----,1.00000000,0.00,,2500.00,2500.00,,,24854,F,,,2,,
40622,PV-01817,PV,2016-04-20,2016-04-20,2016-04-20,PUBLIC BANK BERHAD,,"310-000",KL,NAI,----,BANK,PBB-131964,----,1.00000000,0.00,,1755.00,1755.00,,,24855,F,,,2,,
40624,CS-08543,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,8.00,8.00,PM,,24856,F,,,0,,
40627,PV-01818,PV,2016-04-20,2016-04-20,2016-04-20,WH ELECTRICAL MARKETING (M) SDN. BHD.,Payment For Account,"310-000",KL,NAI,----,BANK,PBB-131965,----,1.00000000,0.00,,1304.54,1304.54,SP,,24858,F,,,1,,
40629,CS-08544,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,284.00,284.00,PM,,24859,F,,,0,,
40632,CS-08545,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,5.00,5.00,PM,,24861,F,,,0,,
40635,CS-08546,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,1.00,1.00,PM,,24863,F,,,0,,
40638,CS-08547,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,1.00,1.00,PM,,24865,F,,,0,,
40641,CS-08548,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,24869,F,,,0,,
40644,CS-08549,OR,2016-04-20,2016-04-20,2016-04-20,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,4.00,4.00,PM,,24871,F,,,0,,
40647,CS-08550,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,24873,F,,,0,,
40650,CS-08551,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,55.00,55.00,PM,,24875,F,,,0,,
40653,CS-08552,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,20.00,20.00,PM,,24877,F,,,0,,
40656,CS-08553,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,35.00,35.00,PM,,24879,F,,,0,,
40659,CS-08554,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,28.00,28.00,PM,,24881,F,,,0,,
40662,CS-08555,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,22.00,22.00,PM,,24883,F,,,0,,
40665,CS-08556,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,40.00,40.00,PM,,24885,F,,,0,,
40668,CS-08557,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,33.00,33.00,PM,,24887,F,,,0,,
40671,CS-08558,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,35.00,35.00,PM,,24889,F,,,0,,
40674,CS-08559,OR,2016-04-21,2016-04-21,2016-04-21,MZE,Payment For Account,"320-000",KL,HON,----,CASH,"",----,1.00000000,0.00,,550.00,550.00,PM,,24891,F,,,0,,
40677,CS-08560,OR,2016-04-21,2016-04-21,2016-04-21,MZE,Payment For Account,"320-000",KL,HON,----,CASH,"",----,1.00000000,0.00,,41.00,41.00,PM,,24893,F,,,0,,
40680,CS-08561,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,8.00,8.00,PM,,24895,F,,,0,,
40683,CS-08562,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,8.00,8.00,PM,,24897,F,,,0,,
40686,CS-08563,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,24899,F,,,0,,
40689,CS-08564,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,50.00,50.00,PM,,24901,F,,,0,,
40692,CS-08565,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,320.00,320.00,PM,,24903,F,,,0,,
40695,CS-08566,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,20.00,20.00,PM,,24905,F,,,0,,
40698,CS-08567,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,1140.00,1140.00,PM,,24907,F,,,0,,
40701,CS-08568,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,24909,F,,,0,,
40704,CS-08569,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,3.00,3.00,PM,,24911,F,,,0,,
40707,CS-08570,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,3.50,3.50,PM,,24913,F,,,0,,
40710,CS-08571,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,6.00,6.00,PM,,24915,F,,,0,,
40713,CS-08572,OR,2016-04-21,2016-04-21,2016-04-21,BUILDIA SDN BHD,Payment For Account,"320-000",SLG,HON,----,CASH,"",----,1.00000000,0.00,,333.30,333.30,PM,,24917,F,,,0,,
40716,CS-08573,OR,2016-04-21,2016-04-21,2016-04-21,HSB Ch'ng Construction Sdn Bhd,Payment For Account,"320-000",SLG,HON,----,CASH,"",----,1.00000000,0.00,,217.00,217.00,PM,,24919,F,,,0,,
40719,CS-08574,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,25.00,25.00,PM,,24921,F,,,0,,
40722,CS-08575,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,12.00,12.00,PM,,24923,F,,,0,,
40725,CS-08576,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,50.00,50.00,PM,,24925,F,,,0,,
40728,CS-08577,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,140.00,140.00,PM,,24927,F,,,0,,
40731,CS-08578,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,15.00,15.00,PM,,24929,F,,,0,,
40734,CS-08579,OR,2016-04-21,2016-04-21,2016-04-21,REBORN BUILDERS SDN.BHD.,Payment For Account,"320-000",KL,HON,----,CASH,"",----,1.00000000,0.00,,150.00,150.00,PM,,24931,F,,,0,,
40737,CS-08580,OR,2016-04-21,2016-04-21,2016-04-21,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,80.00,80.00,PM,,24933,F,,,0,,
40740,CS-08581,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,50.00,50.00,PM,,24935,F,,,0,,
40746,CS-08582,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,62.00,62.00,PM,,24938,F,,,0,,
40749,CS-08583,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,8.00,8.00,PM,,24940,F,,,0,,
40752,CS-08584,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,7.00,7.00,PM,,24942,F,,,0,,
40755,CS-08585,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,35.00,35.00,PM,,24945,F,,,0,,
40758,CS-08586,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,3.00,3.00,PM,,24947,F,,,0,,
40761,CS-08587,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,24949,F,,,0,,
40764,PV-01819,PV,2016-04-22,2016-04-22,2016-04-22,WS WAI SENG HARDWARE SDN BHD,Payment For Account,"310-000",SLG,NAI,----,BANK,PBB-131966,----,1.00000000,0.00,,1658.18,1658.18,SP,,24951,F,,,1,,
40766,CS-08588,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,212.00,212.00,PM,,24952,F,,,0,,
40769,CS-08589,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,2.00,2.00,PM,,24954,F,,,0,,
40772,CS-08590,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,5.00,5.00,PM,,24956,F,,,0,,
40775,CS-08591,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,30.00,30.00,PM,,24958,F,,,0,,
40778,CS-08592,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,65.00,65.00,PM,,24960,F,,,0,,
40781,CS-08593,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,100.00,100.00,PM,,24962,F,,,0,,
40784,CS-08594,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,4.00,4.00,PM,,24964,F,,,0,,
40787,CS-08595,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,5.00,5.00,PM,,24966,F,,,0,,
40790,CS-08596,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,100.00,100.00,PM,,24968,F,,,0,,
40793,CS-08597,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,24972,F,,,0,,
40796,CS-08598,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,90.00,90.00,PM,,24975,F,,,0,,
40799,CS-08599,OR,2016-04-22,2016-04-22,2016-04-22,CM ADVANCE BUILDERS SDN BHD,Payment For Account,"320-000",KL,HON,----,CASH,"",----,1.00000000,0.00,,12.00,12.00,PM,,24977,F,,,0,,
40802,CS-08600,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,320.00,320.00,PM,,24979,F,,,0,,
40805,PV-01820,PV,2016-04-22,2016-04-22,2016-04-22,YIHOHIN HARDWARE TRADING SDN BHD,Payment For Account,"310-000",SLG,NAI,----,BANK,PBB-131967,----,1.00000000,0.00,,661.24,661.24,SP,,24981,F,,,1,,
40807,CS-08601,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,23.00,23.00,PM,,24982,F,,,0,,
40810,CS-08602,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,24984,F,,,0,,
40813,CS-08603,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,4.00,4.00,PM,,24986,F,,,0,,
40816,CS-08604,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,24.00,24.00,PM,,24988,F,,,0,,
40819,CS-08605,OR,2016-04-22,2016-04-22,2016-04-22,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,7.00,7.00,PM,,24990,F,,,0,,
40822,CS-08606,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,45.00,45.00,PM,,24994,F,,,0,,
40825,CS-08607,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"310-000",----,HON,----,BANK,"",----,1.00000000,0.00,,20.00,20.00,PM,,24996,F,,,0,,
40828,CS-08608,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,50.00,50.00,PM,,24998,F,,,0,,
40831,CS-08609,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,8.00,8.00,PM,,25000,F,,,0,,
40834,CS-08610,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,27.00,27.00,PM,,25002,F,,,0,,
40837,CS-08611,OR,2016-04-23,2016-04-23,2016-04-23,MZE,Payment For Account,"320-000",KL,HON,----,CASH,"",----,1.00000000,0.00,,1.50,1.50,PM,,25004,F,,,0,,
40840,CS-08612,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"310-000",----,HON,----,BANK,"4283 3210 1075 7573",----,1.00000000,0.00,,652.80,652.80,PM,,25006,F,,,0,,
40843,CS-08613,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,25.00,25.00,PM,,25008,F,,,0,,
40846,CS-08614,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,25010,F,,,0,,
40849,CS-08615,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,30.00,30.00,PM,,25012,F,,,0,,
40852,CS-08616,OR,2016-04-23,2016-04-23,2016-04-23,CHAMPION AUTOCARE,Payment For Account,"320-000",KL,HON,----,CASH,"",----,1.00000000,0.00,,80.00,80.00,PM,,25014,F,,,0,,
40855,CS-08617,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,23.00,23.00,PM,,25016,F,,,0,,
40858,CS-08618,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,300.00,300.00,PM,,25018,F,,,0,,
40861,CS-08619,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,2.00,2.00,PM,,25020,F,,,0,,
40864,CS-08620,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,140.00,140.00,PM,,25024,F,,,0,,
40867,CS-08621,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,49.00,49.00,PM,,25030,F,,,0,,
40870,CS-08622,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,8.00,8.00,PM,,25032,F,,,0,,
40873,CS-08623,OR,2016-04-23,2016-04-23,2016-04-23,CASH,Payment For Account,"320-000",----,HON,----,CASH,"",----,1.00000000,0.00,,28.00,28.00,PM,,25034,F,,,0,,
40876,CS-08624,OR,2016-04-24,2016-04-24,2016-04-24,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,27.60,27.60,PM,,25041,F,,,0,,
40879,CS-08625,OR,2016-04-24,2016-04-24,2016-04-24,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,92.00,92.00,PM,,25043,F,,,0,,
40882,CS-08626,OR,2016-04-24,2016-04-24,2016-04-24,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,3.00,3.00,PM,,25045,F,,,0,,
40934,PV-01821,PV,2016-04-24,2016-04-24,2016-04-24,UNIVERSAL CARBON & TRADING COMPANY,Payment For Account,"310-000",KL,NAI,----,BANK,PBB-131968,----,1.00000000,0.00,,14.00,14.00,SP,,25048,F,,,1,,
40936,PV-01822,PV,2016-04-24,2016-04-24,2016-04-24,ASIA BOLTS & NUTS (KL) SDN. BHD.,Payment For Account,"310-000",KL,NAI,----,BANK,PBB-131968,----,1.00000000,0.00,,93.40,93.40,SP,,25049,F,,,2,,
40938,PV-01823,PV,2016-04-24,2016-04-24,2016-04-24,STL SEALS & O RONGS (SK) SDN BHD,Payment For Account,"310-000",SLG,NAI,----,BANK,PBB-131968,----,1.00000000,0.00,,50.65,50.65,SP,,25050,F,,,1,,
40940,PV-01824,PV,2016-04-24,2016-04-24,2016-04-24,INTERNATIONAL BEARINGS (KL) SDN BHD,Payment For Account,"310-000",SLG,NAI,----,BANK,PBB-131968,----,1.00000000,0.00,,53.00,53.00,SP,,25051,F,,,1,,
40942,PV-01825,PV,2016-04-24,2016-04-24,2016-04-24,A.D.I ATACHI CORPORATION SDN BHD,Payment For Account,"310-000",KL,NAI,----,BANK,PBB-131968,----,1.00000000,0.00,,76.30,76.30,SP,,25052,F,,,1,,
40945,CS-08627,OR,2016-04-24,2016-04-24,2016-04-24,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,6.50,6.50,PM,,25055,F,,,0,,
40948,CS-08628,OR,2016-04-24,2016-04-24,2016-04-24,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,10.00,10.00,PM,,25057,F,,,0,,
40951,CS-08629,OR,2016-04-25,2016-04-25,2016-04-25,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,80.00,80.00,PM,,25059,F,,,0,,
40954,CS-08630,OR,2016-04-25,2016-04-25,2016-04-25,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,12.00,12.00,PM,,25061,F,,,0,,
40957,CS-08631,OR,2016-04-25,2016-04-25,2016-04-25,CASH,Payment For Account,"320-000",----,NAI,----,CASH,"",----,1.00000000,0.00,,48.00,48.00,PM,,25063,F,,,0,,
