"DOCKEY","DOCNO","DOCTYPE","DOCDATE","POSTDATE","TAXDATE","DESCRIPTION","DESCRIPTION2","PAYMENTMETHOD","AREA","AGENT","PROJECT","JOURNAL","CHEQUENUMBER","CURRENCYCODE","CURRENCYRATE","BANKCHARGE","BANKCHARGEACCOUNT","DOCAMT","LOCALDOCAMT","FROMDOCTYPE","BOUNCEDDATE","GLTRANSID","CANCELLED","DEPOSITKEY","UPDATECOUNT","PRINTCOUNT","ATTACHMENTS","NOTE"
44266,PV 2004/006,PV,2020-04-06,2020-04-06,2020-04-06,COWAY (MALAYSIA) SDN BHD,,"301-003",----,----,----,BANK,RHB 200406403325,----,1.00000000,0.00,,118.00,118.00,,,22175,F,,,0,,
44268,PV 2002/058,PV,2020-02-24,2020-02-24,2020-02-24,LWEE MANAGEMENT SDN BHD,Payment For Invoice - GIV/GEN-02077,"301-003",MLK,----,----,BANK,RHB 200224270567,----,1.00000000,0.00,,3128.00,3128.00,SP,,22176,F,,,0,,
44270,PV 2004/007,PV,2020-04-06,2020-04-06,2020-04-06,COWAY (MALAYSIA) SDN BHD,,"301-003",----,----,----,BANK,RHB 200406403459,----,1.00000000,0.00,,118.00,118.00,,,22177,F,,,0,,
44273,PV 2004/008,PV,2020-04-06,2020-04-06,2020-04-06,COWAY (MALAYSIA) SDN BHD,,"301-003",----,----,----,BANK,RHB 200406403531,----,1.00000000,0.00,,118.00,118.00,,,22178,F,,,0,,
44275,PV 2004/009,PV,2020-04-06,2020-04-06,2020-04-06,TELEKOM MALAYSIA BERHAD,Payment For Invoice - 003129745216,"301-003",----,----,----,BANK,RHB 200406403660,----,1.00000000,0.00,,319.65,319.65,SP,,22179,F,,,0,,
44277,PV 2004/010,PV,2020-04-06,2020-04-06,2020-04-06,TELEKOM MALAYSIA BERHAD,Payment For Invoice - 003148656808,"301-003",----,----,----,BANK,RHB 200406403723,----,1.00000000,0.00,,316.95,316.95,SP,,22180,F,,,0,,
44279,PV 2004/011,PV,2020-04-06,2020-04-06,2020-04-06,TELEKOM MALAYSIA BERHAD,Payment For Invoice - 003149475406,"301-003",----,----,----,BANK,RHB 200406403850,----,1.00000000,0.00,,535.90,535.90,SP,,22181,F,,,0,,
44281,PV 2004/012,PV,2020-04-06,2020-04-06,2020-04-06,TELEKOM MALAYSIA BERHAD,,"301-003",----,----,----,BANK,RHB 200406403955,----,1.00000000,0.00,,305.30,305.30,,,22182,F,,,0,,
44283,PV 2004/013,PV,2020-04-06,2020-04-06,2020-04-06,RICOH (MALAYSIA) SDN BHD,Payment For Invoice MAR 2020,"301-003",----,----,----,BANK,RHB 200406404078,----,1.00000000,0.00,,386.91,386.91,SP,,22183,F,,1,0,,
44293,PV 2004/014,PV,2020-04-06,2020-04-06,2020-04-06,RICOH (MALAYSIA) SDN BHD,,"301-003",----,----,----,BANK,RHB 200406404191,----,1.00000000,0.00,,319.06,319.06,,,22184,F,,,0,,
44296,PV 2004/015,PV,2020-04-06,2020-04-06,2020-04-06,SYARIKAT AIR DARUL AMAN SDN BHD,Payment For Invoice - 0131328778,"301-003",----,----,----,BANK,RHB 200406404325,----,1.00000000,0.00,,18.20,18.20,SP,,22185,F,,,0,,
44298,PV 2004/016,PV,2020-04-06,2020-04-06,2020-04-06,SYARIKAT AIR MELAKA BERHAD,Payment For Invoice - B032020-2,"301-003",MLK,----,----,BANK,RHB 200406404472,----,1.00000000,0.00,,18.65,18.65,SP,,22186,F,,,0,,
44300,PV 2004/017,PV,2020-04-06,2020-04-06,2020-04-06,NUR DISTRIBUTION SDN BHD,Payment For Invoice - 38170-4473,"301-003",----,----,----,BANK,RHB 200406404642,----,1.00000000,0.00,,549.65,549.65,SP,,22187,F,,,0,,
44302,PV 2004/018,PV,2020-04-06,2020-04-06,2020-04-06,MAXIS BROADBAND SDN BHD,Payment For Invoice - 630833226,"301-003",KL,----,----,BANK,RHB 200406404749,----,1.00000000,0.00,,147.35,147.35,SP,,22188,F,,,0,,
44304,PV 2004/019,PV,2020-04-06,2020-04-06,2020-04-06,CELCOM MOBILE SDN BHD,Payment For Invoice - 2042083772,"301-003",----,----,----,BANK,RHB 200406405100,----,1.00000000,0.00,,159.00,159.00,SP,,22189,F,,,0,,
44306,PV 2004/020,PV,2020-04-06,2020-04-06,2020-04-06,CELCOM MOBILE SDN BHD,Payment For Invoice - 3031514705,"301-003",----,----,----,BANK,RHB 200406405155,----,1.00000000,0.00,,109.00,109.00,SP,,22190,F,,,0,,
44309,PV 2004/021,PV,2020-04-06,2020-04-06,2020-04-06,CELCOM MOBILE SDN BHD,Payment For Invoice - 33031445494,"301-003",----,----,----,BANK,RHB 200406405238,----,1.00000000,0.00,,194.45,194.45,SP,,22191,F,,,0,,
44316,PV 2004/023,PV,2020-04-06,2020-04-06,2020-04-06,TENAGA NASIONAL BERHAD,Payment For Invoice - 457917686,"301-003",----,----,----,BANK,RHB 200406405508,----,1.00000000,0.00,,347.75,347.75,SP,,22193,F,,,0,,
44321,PV 2004/024,PV,2020-04-06,2020-04-06,2020-04-06,TENAGA NASIONAL BERHAD,,"301-003",----,----,----,BANK,RHB 200406405603,----,1.00000000,0.00,,508.15,508.15,,,22194,F,,,0,,
44323,PV 2004/025,PV,2020-04-06,2020-04-06,2020-04-06,TENAGA NASIONAL BERHAD,Payment For Invoice - 782492992,"301-003",----,----,----,BANK,RHB 200406405658,----,1.00000000,0.00,,607.50,607.50,SP,,22195,F,,,0,,
44325,PV 2004/026,PV,2020-04-06,2020-04-06,2020-04-06,TENAGA NASIONAL BERHAD,Payment For Invoice - 1056862925,"301-003",----,----,----,BANK,RHB 200406405919,----,1.00000000,0.00,,1217.70,1217.70,SP,,22196,F,,,0,,
44327,PV 2004/027,PV,2020-04-06,2020-04-06,2020-04-06,TENAGA NASIONAL BERHAD,Payment For Invoice - 6078040965,"301-003",----,----,----,BANK,RHB 200406406805,----,1.00000000,0.00,,132.90,132.90,SP,,22197,F,,,0,,
44329,PV 2004/028,PV,2020-04-06,2020-04-06,2020-04-06,MAXIS BROADBAND SDN BHD,Payment For Invoice - 629712717,"301-003",KL,----,----,BANK,RHB 200406403057,----,1.00000000,0.00,,3189.00,3189.00,SP,,22198,F,,,0,,
44337,PV 2004/029,PV,2020-04-06,2020-04-06,2020-04-06,HENG CHIN POH,,"301-003",----,----,----,BANK,RHB 200406411244,----,1.00000000,0.00,,306.60,306.60,,,22199,F,,1,0,,
44343,PV 2004/030,PV,2020-04-06,2020-04-06,2020-04-06,ELEMENT14 SDN BHD,Payment For Invoice - DEC'19,"301-003",----,----,----,BANK,RHB 200406412151,----,1.00000000,0.00,,6152.12,6152.12,SP,,22200,F,,2,0,,
44349,PV 2004/036,PV,2020-04-09,2020-04-09,2020-04-09,GD EXPRESS SDN BHD,Payment For Invoice - JAN 2020,"301-003",----,----,----,BANK,RHB 200409489274,----,1.00000000,0.00,,1560.40,1560.40,SP,,22201,F,,1,0,,
44352,PV 2004/037,PV,2020-04-09,2020-04-09,2020-04-09,UNITED PARCEL SERVICE (M) SDN BHD,Payment For Invoice - JAN 2020,"301-003",----,----,----,BANK,RHB 200409489347,----,1.00000000,0.00,,3968.84,3968.84,SP,,22202,F,,1,0,,
44356,PV 2002/117,PV,2020-02-28,2020-02-28,2020-02-28,KUOK HOCK ING (IC: 471213-13-5349),,"301-003",----,----,----,BANK,RHB 200228446495,----,1.00000000,0.00,,2000.00,2000.00,,,22203,F,,,0,,
44358,PV 2002/118,PV,2020-02-28,2020-02-28,2020-02-28,HENG CHIN POH,,"301-003",----,----,----,BANK,RHB 200228445776,----,1.00000000,0.00,,2482.85,2482.85,,,22204,F,,,0,,
44361,PV 2002/119,PV,2020-02-28,2020-02-28,2020-02-28,KUOK KING KONG,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,8844.00,8844.00,,,22206,F,,,0,,
44363,PV 2002/120,PV,2020-02-28,2020-02-28,2020-02-28,TAY WAI MING,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,11274.00,11274.00,,,22207,F,,,0,,
44365,PV 2002/121,PV,2020-02-28,2020-02-28,2020-02-28,LAI THIAM POH,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,7824.00,7824.00,,,22208,F,,,0,,
44367,PV 2002/122,PV,2020-02-28,2020-02-28,2020-02-28,ELAINE YEO SUAN YEAN,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,3644.35,3644.35,,,22209,F,,,0,,
44369,PV 2002/123,PV,2020-02-28,2020-02-28,2020-02-28,SITI NURULAIN BINTI ZULKARNAIN,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,839.27,839.27,,,22210,F,,,0,,
44371,PV 2002/124,PV,2020-02-28,2020-02-28,2020-02-28,NUR MASTURA BINTI CHE AZIZ,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,522.45,522.45,,,22211,F,,,0,,
44373,PV 2002/125,PV,2020-02-28,2020-02-28,2020-02-28,DIANA BINTI NORMAN TEO,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,3698.17,3698.17,,,22212,F,,,0,,
44375,PV 2002/126,PV,2020-02-28,2020-02-28,2020-02-28,NORAFIZAH BINTI MOHD YASIN,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1324.85,1324.85,,,22213,F,,,0,,
44377,PV 2004/038,PV,2020-04-10,2020-04-10,2020-04-10,DHL EXPRESS (MALAYSIA) SDN BHD,Payment For Invoice - D02377836 (F),"301-003",----,----,----,BANK,RHB 200410508542,----,1.00000000,0.00,,1539.50,1539.50,SP,,22214,F,,,0,,
44379,PV 2002/127,PV,2020-02-28,2020-02-28,2020-02-28,TOO YONG THIN,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2163.25,2163.25,,,22215,F,,,0,,
44381,PV 2002/128,PV,2020-02-28,2020-02-28,2020-02-28,LEE SAN THONG,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1766.35,1766.35,,,22216,F,,,0,,
44383,PV 2004/039,PV,2020-04-15,2020-04-15,2020-04-15,DHL EXPRESS (MALAYSIA) SDN BHD,,"301-003",----,----,----,BANK,RHB 200415613616,----,1.00000000,0.00,,197.55,197.55,,,22217,F,,1,0,,
44385,PV 2002/129,PV,2020-02-28,2020-02-28,2020-02-28,NURUL AFFIQAH BINTI AB RAZAK,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1729.89,1729.89,,,22218,F,,,0,,
44387,PV 2002/130,PV,2020-02-28,2020-02-28,2020-02-28,NURFATIHAH BINTI KUTIP,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1324.85,1324.85,,,22219,F,,,0,,
44389,PV 2002/131,PV,2020-02-28,2020-02-28,2020-02-28,CHU JIE LEI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1526.53,1526.53,,,22220,F,,,0,,
44391,PV 2002/132,PV,2020-02-28,2020-02-28,2020-02-28,NG SHUH HONG,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,5689.35,5689.35,,,22221,F,,,0,,
44393,PV 2002/133,PV,2020-02-28,2020-02-28,2020-02-28,NORZIENA BINTI ISMAIL,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2109.64,2109.64,,,22222,F,,,0,,
44395,PV 2002/134,PV,2020-02-28,2020-02-28,2020-02-28,ALI HANAFIAH BIN ISMAIL,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2737.65,2737.65,,,22223,F,,,0,,
44397,PV 2004/040,PV,2020-04-16,2020-04-16,2020-04-16,RS COMPONENTS SDN BHD,"Payment For Invoice - DEC'19, JAN 2020 & FEB 2020","301-003",----,----,----,BANK,RHB 200416644951,----,1.00000000,0.00,,2360.66,2360.66,SP,,22224,F,,1,0,,
44399,PV 2002/135,PV,2020-02-28,2020-02-28,2020-02-28,SITI FATIMAH BINTI MUHAMAD AMIN,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2426.75,2426.75,,,22225,F,,,0,,
44401,PV 2002/136,PV,2020-02-28,2020-02-28,2020-02-28,NUR ADEERA FATIHAH BINTI RAZUKI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2338.45,2338.45,,,22226,F,,,0,,
44403,PV 2002/137,PV,2020-02-28,2020-02-28,2020-02-28,NIK AMIRUL BIN ABDUL GHANI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2515.05,2515.05,,,22227,F,,,0,,
44405,PV 2002/138,PV,2020-02-28,2020-02-28,2020-02-28,MUHAMMAD NAZMI BIN MOHD NASSIR,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1970.84,1970.84,,,22228,F,,3,0,,
44407,PV 2004/041,PV,2020-04-16,2020-04-16,2020-04-16,DHL EXPRESS (MALAYSIA) SDN BHD,,"301-003",----,----,----,BANK,RHB 200416644438,----,1.00000000,0.00,,1287.20,1287.20,,,22229,F,,,0,,
44409,PV 2002/139,PV,2020-02-28,2020-02-28,2020-02-28,SITI NAZIRAH BINTI AB JALIL,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2032.36,2032.36,,,22230,F,,,0,,
44411,PV 2002/140,PV,2020-02-28,2020-02-28,2020-02-28,NORHIDAYAH BINTI YAHAYA,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1383.02,1383.02,,,22231,F,,,0,,
44413,PV 2004/042,PV,2020-04-16,2020-04-16,2020-04-16,HENG CHIN POH,,"301-003",----,----,----,BANK,RHB 200416644453,----,1.00000000,0.00,,800.00,800.00,,,22232,F,,,0,,
44415,PV 2002/141,PV,2020-02-28,2020-02-28,2020-02-28,YEO CHIN KUOH,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,5024.93,5024.93,,,22233,F,,,0,,
44417,PV 2002/142,PV,2020-02-28,2020-02-28,2020-02-28,NUR FATIHAH BINTI SABRI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1269.48,1269.48,,,22234,F,,,0,,
44419,PV 2002/143,PV,2020-02-28,2020-02-28,2020-02-28,NOR AMELINA BINTI HASSAN,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1004.69,1004.69,,,22235,F,,,0,,
44421,PV 2002/144,PV,2020-02-28,2020-02-28,2020-02-28,MUHAMMAD NAZMI HAKIMIE BIN MOHD RASHID,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,3162.02,3162.02,,,22236,F,,,0,,
44423,PV 2002/145,PV,2020-02-28,2020-02-28,2020-02-28,NURUL AIDA BINTI DAMURI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1676.14,1676.14,,,22237,F,,,0,,
44425,PV 2004/043,PV,2020-04-16,2020-04-16,2020-04-16,ONG KEE CHONG,,"301-003",----,----,----,BANK,RHB 200416644932,----,1.00000000,0.00,,368.00,368.00,,,22238,F,,1,0,,
44428,PV 2002/146,PV,2020-02-28,2020-02-28,2020-02-28,MUHAMMAD SYAFIQ BIN ZARIFF,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1059.95,1059.95,,,22239,F,,,0,,
44430,PV 2004/044,PV,2020-04-16,2020-04-16,2020-04-16,ONG KEE CHONG,,"301-003",----,----,----,BANK,RHB 200416644395,----,1.00000000,0.00,,561.00,561.00,,,22240,F,,1,0,,
44433,PV 2002/147,PV,2020-02-28,2020-02-28,2020-02-28,NUR AFRINA BINT FADZLI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,587.21,587.21,,,22241,F,,,0,,
44435,PV 2002/148,PV,2020-02-28,2020-02-28,2020-02-28,AZIZ BIN SETUMIN,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1836.75,1836.75,,,22242,F,,,0,,
44437,PV 2004/045,PV,2020-04-16,2020-04-16,2020-04-16,LAM KUOK KINN,,"301-003",----,----,----,BANK,RHB 200416644265,----,1.00000000,0.00,,1350.00,1350.00,,,22243,F,,,0,,
44439,PV 2002/149,PV,2020-02-28,2020-02-28,2020-02-28,NUR ARINA BINTI YUSOF,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1551.35,1551.35,,,22244,F,,,0,,
44441,PV 2004/046,PV,2020-04-16,2020-04-16,2020-04-16,NOOR ASIAH BINTI AHMAD HASSANUDDIN,,"301-003",----,----,----,BANK,RHB 200416644247,----,1.00000000,0.00,,840.00,840.00,,,22245,F,,,0,,
44443,PV 2002/150,PV,2020-02-28,2020-02-28,2020-02-28,SITI NOR AINI BINTI MOHAMAT,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1388.29,1388.29,,,22246,F,,,0,,
44445,PV 2002/151,PV,2020-02-28,2020-02-28,2020-02-28,CHAN SOON KIM,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,3642.69,3642.69,,,22247,F,,,0,,
44447,PV 2004/047,PV,2020-04-16,2020-04-16,2020-04-16,KATIJAN BIN MUSDI,,"301-003",----,----,----,BANK,RHB 200416644215,----,1.00000000,0.00,,700.00,700.00,,,22248,F,,,0,,
44449,PV 2002/152,PV,2020-02-28,2020-02-28,2020-02-28,CHAN HUI LIN,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,,,573.75,573.75,,,22249,F,,,0,,
44451,PV 2002/153,PV,2020-02-28,2020-02-28,2020-02-28,AZIZAH BINTI OSMAN,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1601.68,1601.68,,,22250,F,,,0,,
44453,PV 2002/154,PV,2020-02-28,2020-02-28,2020-02-28,NURAFIDZAH BINTI ABDULLAH,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,4134.38,4134.38,,,22251,F,,,0,,
44455,PV 2002/155,PV,2020-02-28,2020-02-28,2020-02-28,NUR YANTA BINTI SURPRIANTO,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,610.75,610.75,,,22252,F,,,0,,
44457,PV 2004/048,PV,2020-04-16,2020-04-16,2020-04-16,LITAR SETIA SDN BHD,,"301-003",----,----,----,BANK,RHB 200416644335,----,1.00000000,0.00,,2300.00,2300.00,,,22253,F,,,0,,
44459,PV 2002/156,PV,2020-02-28,2020-02-28,2020-02-28,MOHD AFIQ BIN UMAR,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1059.95,1059.95,,,22254,F,,,0,,
44461,PV 2004/049,PV,2020-04-16,2020-04-16,2020-04-16,LEE TONG CHEW,,"301-003",----,----,----,BANK,RHB 200416644314,----,1.00000000,0.00,,600.00,600.00,,,22255,F,,,0,,
44463,PV 2002/157,PV,2020-02-28,2020-02-28,2020-02-28,MUHAMMAD ZHAFRI BIN MURI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,4272.61,4272.61,,,22256,F,,,0,,
44465,PV 2002/158,PV,2020-02-28,2020-02-28,2020-02-28,ALIF AKMAL BINTI ABU BAKAR,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2475.78,2475.78,,,22257,F,,,0,,
44467,PV 2004/050,PV,2020-04-18,2020-04-18,2020-04-18,KUOK KING KONG,,"301-003",----,----,----,BANK,RHB 200418665924,----,1.00000000,0.00,,2500.00,2500.00,,,22258,F,,,0,,
44469,PV 2002/159,PV,2020-02-28,2020-02-28,2020-02-28,MUHAMMAD ZUBAIR BIN ROSLEE,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1278.87,1278.87,,,22259,F,,,0,,
44471,PV 2002/160,PV,2020-02-28,2020-02-28,2020-02-28,CHANG HUEY XIAN,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2507.85,2507.85,,,22260,F,,,0,,
44473,PV 2002/161,PV,2020-02-28,2020-02-28,2020-02-28,CHONG XIN YI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,4520.55,4520.55,,,22261,F,,,0,,
44475,PV 2002/162,PV,2020-02-28,2020-02-28,2020-02-28,WEE LI TING,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2619.70,2619.70,,,22262,F,,,0,,
44477,PV 2002/163,PV,2020-02-28,2020-02-28,2020-02-28,NURSYAFIQAH BINTI AZMI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1148.25,1148.25,,,22263,F,,,0,,
44479,PV 2002/164,PV,2020-02-28,2020-02-28,2020-02-28,NG SIEW PEI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2956.55,2956.55,,,22264,F,,1,0,,
44481,PV 2004/051,PV,2020-04-21,2020-04-21,2020-04-21,DHL EXPRESS (MALAYSIA) SDN BHD,,"301-003",----,----,----,BANK,RHB 200421703925,----,1.00000000,0.00,,560.65,560.65,,,22265,F,,,0,,
44483,PV 2002/165,PV,2020-02-28,2020-02-28,2020-02-28,NOOR FARHANA BINTI ZULKIFLI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2807.95,2807.95,,,22266,F,,,0,,
44485,PV 2002/166,PV,2020-02-28,2020-02-28,2020-02-28,LEE SIEW CHEN,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,3403.30,3403.30,,,22268,F,,,0,,
44487,PV 2002/167,PV,2020-02-28,2020-02-28,2020-02-28,SITI NOR AIN BINTI SULAIMAN,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1324.85,1324.85,,,22269,F,,,0,,
44489,PV 2002/168,PV,2020-02-28,2020-02-28,2020-02-28,NUR AINA BINTI ABD KADIR,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1501.45,1501.45,,,22270,F,,,0,,
44491,PV 2002/169,PV,2020-02-28,2020-02-28,2020-02-28,YEO WOON THENG,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2366.45,2366.45,,,22271,F,,,0,,
44493,PV 2002/170,PV,2020-02-28,2020-02-28,2020-02-28,FATIN AFRINA BINTI MUHAMMAD FITRI THOW,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1414.45,1414.45,,,22272,F,,,0,,
44495,PV 2002/171,PV,2020-02-28,2020-02-28,2020-02-28,TAN MEI KEE,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,3713.05,3713.05,,,22273,F,,,0,,
44497,PV 2002/172,PV,2020-02-28,2020-02-28,2020-02-28,THOR SEOK LING,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2961.05,2961.05,,,22274,F,,,0,,
44499,PV 2004/052,PV,2020-04-21,2020-04-21,2020-04-21,DHL EXPRESS (MALAYSIA) SDN BHD,,"301-003",----,----,----,BANK,RHB 200421703872,----,1.00000000,0.00,,407.00,407.00,,,22275,F,,,0,,
44501,PV 2002/173,PV,2020-02-28,2020-02-28,2020-02-28,TAN EAN NEE,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,8189.00,8189.00,,,22276,F,,,0,,
44503,PV 2002/174,PV,2020-02-28,2020-02-28,2020-02-28,SITI NOOR NADIA BINTI TAJUDIN,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2134.14,2134.14,,,22278,F,,,0,,
44505,PV 2002/175,PV,2020-02-28,2020-02-28,2020-02-28,MOHAMED RIZAL BIN TAJUDIN,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,6424.73,6424.73,,,22279,F,,,0,,
44507,PV 2002/176,PV,2020-02-28,2020-02-28,2020-02-28,MOHD AIDIL FAZUWA BIN GHAZALI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2801.33,2801.33,,,22282,F,,,0,,
44509,PV 2004/053,PV,2020-04-22,2020-04-22,2020-04-22,GD EXPRESS SDN BHD,Payment For Invoice - FEB 2020,"301-003",----,----,----,BANK,RHB 200422720196,----,1.00000000,0.00,,1446.70,1446.70,SP,,22284,F,,1,0,,
44511,PV 2002/177,PV,2020-02-28,2020-02-28,2020-02-28,MOHAMAD HARIZ BIN ZAHARI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,3416.35,3416.35,,,22286,F,,,0,,
44513,PV 2002/178,PV,2020-02-28,2020-02-28,2020-02-28,IRFAN DANIAL LEONG BIN MUHAMMAD SHARIFF LEONG,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,2426.76,2426.76,,,22287,F,,,0,,
44515,PV 2002/179,PV,2020-02-28,2020-02-28,2020-02-28,AHMAD SOLIHIN BIN ROSLI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1916.69,1916.69,,,22288,F,,,0,,
44517,PV 2002/180,PV,2020-02-28,2020-02-28,2020-02-28,MOHAMMAD AQIL BIN AZAHAR,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1202.25,1202.25,,,22289,F,,,0,,
44519,PV 2002/181,PV,2020-02-28,2020-02-28,2020-02-28,MUHAMMAD FAREEZ FAHMI BIN MOHAMMAD PUAT,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1324.85,1324.85,,,22290,F,,,0,,
44521,PV 2002/182,PV,2020-02-28,2020-02-28,2020-02-28,MUHAMMAD RAMZEE BIN ABDUL RAOF,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,3617.23,3617.23,,,22291,F,,,0,,
44523,PV 2002/183,PV,2020-02-28,2020-02-28,2020-02-28,SYARIFAH NURUL ASYIKIN BINTI SYED RAZALI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1085.01,1085.01,,,22292,F,,,0,,
44525,PV 2002/184,PV,2020-02-28,2020-02-28,2020-02-28,NUR FATIN ASYURA BINTI MOHD HAMIDI,,"301-003",----,----,----,BANK,RHB 200228445488,----,1.00000000,0.00,,2664.25,2664.25,,,22293,F,,,0,,
44527,PV 2002/185,PV,2020-02-28,2020-02-28,2020-02-28,MOHAMAD HAKIEM BIN ZAHARI,,"301-003",----,----,----,BANK,RHB 200228445668,----,1.00000000,0.00,,1020.10,1020.10,,,22294,F,,,0,,
44529,PV 2004/054,PV,2020-04-22,2020-04-22,2020-04-22,CHAIN-TOP TECH CORP.LTD,"Payment For Invoice - CHTINV20200415-01, CHTINV202000226-01","301-007",----,JASMIN,----,BANK,YOR004220255,US$,4.38000000,10.76,"703-000",2800.00,12264.00,SP,,22295,F,,1,0,,
44531,PV 2004/055,PV,2020-04-22,2020-04-22,2020-04-22,ELEMENT14 SDN BHD,Payment For Invoice - JAN 2020,"301-003",----,----,----,BANK,RHB 200422724559,----,1.00000000,0.00,,11037.98,11037.98,SP,,22296,F,,1,0,,
44533,PV 2003/006,PV,2020-03-03,2020-03-03,2020-03-03,HACKSTA SOLUTION SDN BHD,Payment For Invoice - I1805/007(P),"301-003",----,JASMIN,----,BANK,RHB 200303557399,----,1.00000000,0.00,,2380.00,2380.00,SP,,22297,F,,,0,,
44538,PV 2003/101,PV,2020-03-10,2020-03-10,2020-03-10,FULL HOS SOLUTION SDN BHD,Payment For Invoice - IV20/03026,"301-003",----,----,----,BANK,RHB 200310807152,----,1.00000000,0.00,,1950.00,1950.00,SP,,22302,F,,,0,,
